"ID"	"Дата.изменения.статуса"	"Статус"	"Автор"	"Пользователь"	"Категория.автора"	"Контент"	"Тип.обращения"	"Хост"	"Подписчики"	"Тема"	"Локация"	"Тональность"	"Тип"
541988	2088-07-03 20:56:56	"Инцидент"	"token_NA"	"token_111445"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
541988	2088-07-04 00:37:21	"Ожидание ответа автора"	"token_NA"	"token_111447"		"'Кирилл, здравствуйте. Напишите ваш номер телефона. Какие уведомления вам не поступают?"							"1-ответ"
541988	2088-07-04 00:37:21	"Ожидание ответа автора"	"token_NA"	"token_111447"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
541988	2088-07-05 00:39:28	"Закрытые"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
544149	2088-07-04 16:37:17	"Новый"	"token_106198"	"token_111455"	"Обычный"	"'Здравствуйте !<br>Мне не помогло.<br>Что делать?"	"Личное сообщение"	"'ВКонтакте"	622	"Прочее"			"0-пост"
544149	2088-07-04 16:37:35	"Инцидент"	"token_NA"	"token_111455"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
544149	2088-07-04 19:11:40	"Ожидание ответа автора"	"token_NA"	"token_111446"		"'Ульяна, привет. У вас нет сети, правильно я вас понял?  Для решения сообщите: город, улицу, номер дома, номер телефона, постараюсь помочь. Проблема проявляется только внутри помещений?"							"1-ответ"
544149	2088-07-04 19:11:40	"Ожидание ответа автора"	"token_NA"	"token_111446"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
544149	2088-07-05 19:14:13	"Закрытые"	"token_NA"	"token_111424"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
548191	2088-07-05 18:01:21	"Новый"	"token_86051"	"token_111455"	"Обычный"	"'Как перевести минуты в гб?"	"Комментарий"	"'ВКонтакте"	5	"Прочее"			"0-пост"
548191	2088-07-05 18:02:16	"Инцидент"	"token_NA"	"token_111455"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
548191	2088-07-05 18:08:29	"Инцидент"	"token_86051"	"token_NA"	"Обычный"	"'[xxxxx], а комбинацию не знаете? Интернета нет, а личный кабинет не скачен"	"Комментарий"	"'ВКонтакте"	5	"Прочее"			"0-пост"
548191	2088-07-05 18:12:22	"Инцидент"	"token_86051"	"token_NA"	"Обычный"	"'[xxxxx], спасибо"	"Комментарий"	"'ВКонтакте"	5	"Прочее"			"0-пост"
548191	2088-07-05 21:06:48	"Закрытые"	"token_NA"	"token_111454"		"'[xxxxx], команда для обмена минут на трафик - *155*62*кол-во единиц для обмена# клавиша вызова. Через \"Личный кабинет\" https://tele2.ru/lk это можно сделать в разделе «Тарифы и услуги», выбираем «Обмен минут на гигабайты», далее выбираем «Указать точно», указываем количество минут, которое нужно обменять, нажимаем «Обменять», выходит окно подтверждения. Подтверждаем и пользуемся. Услуга предоставляется бесплатно. Параметры и управление опцией \"Меняйте минуты на Гб\" на сайте https://tele2.ru/exchange . Услуга работает на всех тарифах линейки \"Мой\" за исключением тарифа \"Мой Tele2\". Обращаем ваше внимание, обмененный трафик не переносится на следующий период в рамках услуги «Перенос остатков».  При переходе по ссылкам интересующий вас регион можно выбрать в верхнем правом углу."							"1-ответ"
548191	2088-07-05 21:06:48	"Закрытые"	"token_NA"	"token_111454"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
559275	2088-07-08 20:48:43	"Новый"	"token_91096"	"token_111445"	"Обычный"	"'Здравствуйте, подскажите мне пожалуйста, пакет в 50 Гб ,для тарифного плана \" Интернет для устройств \"доступен на сегодняшний день ? У меня пакет в 35 Гб и я в интернете наткнулxxxxxxxxxxx50 Гб ,но не нашла информации действует ли этот пакет на сегодняшний день."	"Личное сообщение"	"'ВКонтакте"	145	"Прочее"			"0-пост"
559275	2088-07-08 20:56:54	"Инцидент"	"token_NA"	"token_111445"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
559275	2088-07-08 23:04:48	"Ожидание ответа автора"	"token_NA"	"token_111436"		"'Ольга, здравствуйте! Подскажите, о каком регионе идет речь?<U+0001F60A>"							"1-ответ"
559275	2088-07-08 23:04:48	"Ожидание ответа автора"	"token_NA"	"token_111436"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
559275	2088-07-09 00:21:48	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
559275	2088-07-09 00:21:48	"Инцидент"	"token_91096"	"token_NA"	"Обычный"	"'Я проживаю в Краснодарском крае"	"Личное сообщение"	"'ВКонтакте"	145	"Прочее"			"0-пост"
559275	2088-07-09 03:42:16	"Ожидание ответа автора"	"token_NA"	"token_111435"		"'Ольга, в Краснодарском крае максимально доступный пакет интернета это \"35 ГБ\". Пакет \"50 ГБ\" доступен в других регионах. Какие-либо еще вопросы у вас будут?"							"1-ответ"
559275	2088-07-09 03:42:16	"Ожидание ответа автора"	"token_NA"	"token_111435"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
559275	2088-07-09 16:40:19	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
559275	2088-07-09 16:40:20	"Инцидент"	"token_91096"	"token_NA"	"Обычный"	"'Спасибо"	"Личное сообщение"	"'ВКонтакте"	145	"Прочее"			"0-пост"
559275	2088-07-09 17:59:17	"Закрытые"	"token_NA"	"token_111432"		"'Если возникнут еще вопросы - пишите.<U+0001F609> Оцените, пожалуйста, качество консулxxxxxxxxxxx2.ru/opros/agency-sm-quality ."							"1-ответ"
559275	2088-07-09 17:59:17	"Закрытые"	"token_NA"	"token_111432"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
563802	2088-07-10 13:04:20	"Новый"	"token_66154"	"token_111455"	"Жалобщик"	"'Случайно нажал продолжить . Прошу проверить и отменить услугу на номере xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	22	"Прочее"			"0-пост"
563802	2088-07-10 13:04:25	"Инцидент"	"token_NA"	"token_111455"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
563802	2088-07-10 14:01:17	"Ожидание ответа автора"	"token_NA"	"token_111450"		"'Иван, приветствуем вас! Не переживайте, платных подписок на вашем номере нет. O Вы всегда можете самостоятельно проверить, какие дополнительные подписки подключены на номере, с помощью бесплатной команды *189# вызов, которая позволяет получить информацию по существующим подпискам, их стоимости и способах отключения. Для активации запрета подписок через интернет можете набрать команду *931# вызов. Подсказать что-то ещё? <U+0001F609>"							"1-ответ"
563802	2088-07-10 14:01:17	"Ожидание ответа автора"	"token_NA"	"token_111450"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
563802	2088-07-10 14:25:40	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
563802	2088-07-10 14:25:43	"Инцидент"	"token_66154"	"token_NA"	"Жалобщик"	"'ну раз все хорошо тогда пополню баланс. Скоро списание<U+0001F609>"	"Личное сообщение"	"'ВКонтакте"	22	"Прочее"			"0-пост"
563802	2088-07-10 15:22:52	"Закрытые"	"token_NA"	"token_111450"		"'Оцените, пожалуйста, качество консулxxxxxxxxxxx2.ru/opros/agency-sm-quality . Удачного дня! ¦"							"1-ответ"
563802	2088-07-10 15:22:52	"Закрытые"	"token_NA"	"token_111450"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
567175	2088-07-10 22:08:10	"Новый"	"token_47184"	"token_111445"	"Обычный"	"'тариф"	"Личное сообщение"	"'ВКонтакте"	16	"Прочее"			"0-пост"
567175	2088-07-10 22:33:12	"Инцидент"	"token_NA"	"token_111445"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
567175	2088-07-11 00:55:08	"Инцидент"	"token_47184"	"token_NA"	"Обычный"	"'Помощь"	"Личное сообщение"	"'ВКонтакте"	16	"Прочее"			"0-пост"
567175	2088-07-11 00:55:15	"Инцидент"	"token_47184"	"token_NA"	"Обычный"	"'Стикеры"	"Личное сообщение"	"'ВКонтакте"	16	"Прочее"			"0-пост"
567175	2088-07-11 01:11:06	"Ожидание ответа автора"	"token_NA"	"token_111429"		"'Василий, добрый вечер!<U+0001F60A> Стикеры «Пинг», к сожалению, закончились. О новых акциях читайте в нашей группе. Подсказать что-то еще?"							"1-ответ"
567175	2088-07-11 01:11:06	"Ожидание ответа автора"	"token_NA"	"token_111429"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
567175	2088-07-11 01:27:11	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
567175	2088-07-11 01:27:12	"Инцидент"	"token_47184"	"token_NA"	"Обычный"	"'Да"	"Личное сообщение"	"'ВКонтакте"	16	"Прочее"			"0-пост"
567175	2088-07-11 06:50:05	"Ожидание ответа автора"	"token_NA"	"token_111438"		"'Вася, а что подсказать? :)"							"1-ответ"
567175	2088-07-11 06:50:06	"Ожидание ответа автора"	"token_NA"	"token_111438"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
567175	2088-07-12 06:55:02	"Закрытые"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
573429	2088-07-11 17:27:58	"Новый"	"token_7317"	"token_111455"	"Обычный"	"'Tele2, Добрый день. Подскажите, беспредельно черный, в поездках по РФ действуют условия тарифа?"	"Комментарий"	"'ВКонтакте"	1	"Прочее"			"0-пост"
573429	2088-07-11 17:28:09	"Инцидент"	"token_NA"	"token_111455"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
573429	2088-07-11 21:15:48	"Ожидание ответа автора"	"token_NA"	"token_111431"		"'[xxxxx], по условиям тарифа \"Беспредельно чёрный\" в поездках по России входящие и исходящие звонки 5 руб./мин, SMS - 3,50 руб., интернет как по тарифу домашней сети (данные условия действуют, кроме Республики Крым и г. Севастополь). Подробнее ознакомиться с условиями можете тут: https://tele2.ru/tariff/unlimitblack (перейдя по ссылке, выберите свой регион)."							"1-ответ"
573429	2088-07-11 21:15:48	"Ожидание ответа автора"	"token_NA"	"token_111431"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
573429	2088-07-12 21:20:30	"Закрытые"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
574009	2088-07-11 18:52:57	"Новый"	"token_83018"	"token_111445"	"Жалобщик"	"'Здравствуйте, сколько стоит переоформить договор на другого человека?"	"Личное сообщение"	"'ВКонтакте"	72	"Прочее"			"0-пост"
574009	2088-07-11 18:55:24	"Инцидент"	"token_NA"	"token_111445"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
574009	2088-07-11 22:55:03	"Ожидание ответа автора"	"token_NA"	"token_111454"		"'Здравствуйте, Михаил! Эта процедура бесплатна. Чтобы переоформить договор, вы можете обратиться в офис нашей компании и написать соответствующее заявление. Переоформление производится при обязательном присутствии прежнего владельца SIM-карты и нового владельца с паспортами. Адреса офисов и график их работы можете узнать на сайте компании https://tele2.ru/offices (при необходимости, интересующий вас регион можно выбрать в верхнем правом углу). Еще что-то подскажем?"							"1-ответ"
574009	2088-07-11 22:55:03	"Ожидание ответа автора"	"token_NA"	"token_111454"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
574009	2088-07-12 23:00:28	"Закрытые"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
574667	2088-07-11 20:23:22	"Новый"	"token_31888"	"token_111453"	"Обычный"	"'Сообщение без текста"	"Личное сообщение"	"'ВКонтакте"	40	"Прочее"			"0-пост"
574667	2088-07-11 20:26:14	"Инцидент"	"token_NA"	"token_111445"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
574667	2088-07-12 00:37:50	"Инцидент"	"token_NA"	"token_111453"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
576604	2088-07-12 11:42:34	"Новый"	"token_31666"	"token_111426"	"Обычный"	"'Алекс, Здравствуйте! Увидели вашу рекламу на билборде , хотим сказать ,что наше агенство профессионально занимается продвижением в интернете в Кургане уже пару лет, с нами работают ТРЦ Маракана, Ямато, РегионТорг, Цветы Кургана и многие другие, мы бы могли предложить Вам рекламу в интернете и социальных сетях намного эффективнее, например рекламу направленную на клиентов и подписчиков ваших конкурентов, что скажете?"	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
576604	2088-07-12 11:43:18	"Инцидент"	"token_NA"	"token_111426"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
576604	2088-07-12 13:04:35	"Ожидание ответа автора"	"token_NA"	"token_111439"		"'Александр, здравствуйте!<U+0001F60A> Я передам информацию в соответствующий отдел.  Напишите следующие данные:  1. Презентация об организации, файлы (если имеются);  2. Контактный телефон или адрес электронной почты.  Жду вашего ответа!"							"1-ответ"
576604	2088-07-12 13:04:35	"Ожидание ответа автора"	"token_NA"	"token_111439"						"Прочее"	"Курган"	"Нейтральный"	"2-инцидент"
576604	2088-07-12 13:13:41	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Курган"	"Нейтральный"	"2-инцидент"
576604	2088-07-12 13:13:41	"Инцидент"	"token_31666"	"token_NA"	"Обычный"	"'xxxxxxxxxxxxxx"	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
576604	2088-07-12 13:13:56	"Инцидент"	"token_31666"	"token_NA"	"Обычный"	"'Телефон указан в нашей группе"	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
576604	2088-07-12 15:33:21	"Закрытые"	"token_NA"	"token_111454"		"'Александр, вы можете связаться с нашими коллегами по номеру xxx xxx xx xx и изложить ваш предложение. Оцените, пожалуйста, качество консулxxxxxxxxxxx2.ru/opros/agency-sm-quality ."							"1-ответ"
576604	2088-07-12 15:33:21	"Закрытые"	"token_NA"	"token_111454"						"Прочее"	"Курган"	"Нейтральный"	"2-инцидент"
579741	2088-07-13 01:00:04	"Новый"	"token_74263"	"token_111425"	"Обычный"	"'Подскажите пожалуйста, как добавить мб на интернет, если трафик закончился?!"	"Комментарий"	"'ВКонтакте"	209	"Прочее"			"0-пост"
579741	2088-07-13 01:00:45	"Инцидент"	"token_NA"	"token_111425"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
579741	2088-07-13 04:47:38	"Ожидание ответа автора"	"token_NA"	"token_111452"		"'[xxxxx], напишите, пожалуйста, ваш номер телефона в ЛС. Проверим информацию. <U+0001F60A>"							"1-ответ"
579741	2088-07-13 04:47:38	"Ожидание ответа автора"	"token_NA"	"token_111452"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
579741	2088-07-14 04:49:48	"Закрытые"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
581952	2088-07-13 15:12:25	"Новый"	"token_39351"	"token_111445"	"Обычный"	"'Здравствуйте, купил сим-карту с тарифом daily, хотел подключить обцыю за 550 рублей"	"Личное сообщение"	"'ВКонтакте"	42	"Прочее"			"0-пост"
581952	2088-07-13 15:12:48	"Инцидент"	"token_NA"	"token_111445"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
581952	2088-07-13 18:39:34	"Ожидание ответа автора"	"token_NA"	"token_111452"		"'Андрей, здравствуйте! <U+0001F60A> Напишите, пожалуйста, ваш номер телефона, а также подскажите, какую опцию хотите подключить?"							"1-ответ"
581952	2088-07-13 18:39:34	"Ожидание ответа автора"	"token_NA"	"token_111452"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
581952	2088-07-13 18:40:09	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
581952	2088-07-13 18:40:11	"Инцидент"	"token_39351"	"token_NA"	"Обычный"	"'Спасибо, уже вес сделал"	"Личное сообщение"	"'ВКонтакте"	42	"Прочее"			"0-пост"
581952	2088-07-13 22:00:12	"Ожидание ответа автора"	"token_NA"	"token_111449"		"'Андрей, верно поняли, что вопрос неактуален? Возможно, у вас имеются еще вопросы?"							"1-ответ"
581952	2088-07-13 22:00:13	"Ожидание ответа автора"	"token_NA"	"token_111449"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
581952	2088-07-13 22:01:59	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
581952	2088-07-13 22:02:01	"Инцидент"	"token_39351"	"token_NA"	"Обычный"	"'да поняли верно, пока что вопросы не имеются )"	"Личное сообщение"	"'ВКонтакте"	42	"Прочее"			"0-пост"
581952	2088-07-14 02:09:36	"Закрытые"	"token_NA"	"token_111452"		"'Андрей, если возникнут вопросы, то обращайтесь в любое время. Будем рады вам помочь! <U+0001F60A> Оцените, пожалуйста, качество консулxxxxxxxxxxx2.ru/opros/agency-sm-quality ."							"1-ответ"
581952	2088-07-14 02:09:37	"Закрытые"	"token_NA"	"token_111452"						"Прочее"	"Москва"	"Нейтральный"	"2-инцидент"
584218	2088-07-13 19:49:16	"Новый"	"token_53432"	"token_111445"	"Обычный"	"'За что?"	"Личное сообщение"	"'ВКонтакте"	88	"Прочее"			"0-пост"
584218	2088-07-13 19:52:36	"Инцидент"	"token_NA"	"token_111455"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
584218	2088-07-13 21:02:01	"Инцидент"	"token_NA"	"token_111445"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
589823	2088-07-15 13:06:26	"Новый"	"token_88063"	"token_111425"	"Жалобщик"	"'Здравствуйте у меня сеть плохая щас технические работы ведутся ?"	"Личное сообщение"	"'ВКонтакте"	16	"Прочее"			"0-пост"
589823	2088-07-15 13:08:28	"Инцидент"	"token_NA"	"token_111425"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
589823	2088-07-15 16:02:24	"Ожидание ответа автора"	"token_NA"	"token_111448"		"'Здравствуйте, Николай! На каком номере сложности и где находитесь (город, улица. дом)? Проверим."							"1-ответ"
589823	2088-07-15 16:02:24	"Ожидание ответа автора"	"token_NA"	"token_111448"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
589823	2088-07-15 16:08:24	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
589823	2088-07-15 16:08:26	"Инцидент"	"token_88063"	"token_NA"	"Жалобщик"	"'xxx xxx xx xx Крымск лаара xx"	"Личное сообщение"	"'ВКонтакте"	16	"Прочее"			"0-пост"
589823	2088-07-15 17:59:44	"Ожидание ответа автора"	"token_NA"	"token_111429"		"'Николай, технических ограничений по адресу нет. Ситуация только по данному местоположению? Возникает в помещении или на улице? В настройках вашего телефона установлен смешанный режим сети?"							"1-ответ"
589823	2088-07-15 17:59:44	"Ожидание ответа автора"	"token_NA"	"token_111429"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
589823	2088-07-16 18:05:12	"Закрытые"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
592915	2088-07-16 21:50:25	"Новый"	"token_57584"	"token_111445"	"Жалобщик"	"'Да этот номер , мне ничего не приходило"	"Личное сообщение"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-16 21:50:32	"Новый"	"token_57584"	"token_111445"	"Жалобщик"	"'Я сейчас нахожусь в другой стране"	"Личное сообщение"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-16 21:55:15	"Новый"	"token_57584"	"token_111445"	"Жалобщик"	"'Вышлите еще раз код"	"Личное сообщение"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-16 22:03:05	"Инцидент"	"token_NA"	"token_111445"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
592915	2088-07-16 22:07:38	"Инцидент"	"token_57584"	"token_NA"	"Жалобщик"	"'?"	"Личное сообщение"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-16 22:08:13	"Инцидент"	"token_57584"	"token_111445"	"Жалобщик"	"'Админы есть "	"Комментарий"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-16 22:08:22	"Инцидент"	"token_57584"	"token_111445"	"Жалобщик"	"'Админы есть ?"	"Комментарий"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-16 22:45:22	"Ожидание ответа автора"	"token_NA"	"token_111435"		"'Дилик, здравствуйте! Отправили вам SMS-код еще раз. Напишите его, пожалуйста."							"1-ответ"
592915	2088-07-16 22:45:22	"Ожидание ответа автора"	"token_NA"	"token_111435"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
592915	2088-07-16 22:56:10	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
592915	2088-07-16 22:56:10	"Инцидент"	"token_57584"	"token_NA"	"Жалобщик"	"'Сообщение не пришло"	"Личное сообщение"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-16 22:56:13	"Инцидент"	"token_57584"	"token_NA"	"Жалобщик"	"'Я сейчас нахожусь в другой стране"	"Личное сообщение"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-16 22:56:30	"Инцидент"	"token_57584"	"token_NA"	"Жалобщик"	"'Может это влиять."	"Личное сообщение"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-16 22:56:32	"Инцидент"	"token_57584"	"token_NA"	"Жалобщик"	"'?"	"Личное сообщение"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-16 22:57:48	"Инцидент"	"token_57584"	"token_NA"	"Жалобщик"	"'2888"	"Личное сообщение"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-16 22:58:04	"Инцидент"	"token_57584"	"token_NA"	"Жалобщик"	"'Все пришел код"	"Личное сообщение"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-16 23:36:54	"Инцидент"	"token_57584"	"token_NA"	"Жалобщик"	"'?"	"Личное сообщение"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-17 00:16:42	"Ожидание ответа автора"	"token_NA"	"token_111435"		"'Дилик, действие SIM-карты приостановили. Чтобы ее разблокировать, нужно позвонить по бесплатному номеру 611 с SIM-карты Tele2 или обратиться в салон Tele2 с паспортом.  Если в течение 120-ти дней подряд вы не совершаете активных действий с номера, влекущих списание денежных средств за оказанные услуги и не пополняете баланс, начинает происходить списание абонентской платы за неактивный режим - 3 руб./сутки до достижения нулxxxxxxxxxxx180-ти последовательных календарных дней, договор об оказании услуг связи считается расторгнутым по инициативе абонента. Согласно условиям оказания услуг связи Tele2, с которыми вы ознакомились, подписав договор об оказании услуг связи ООО «Т2 Мобаи<U+0306>л».  Какие-либо еще вопросы у вас будут?"							"1-ответ"
592915	2088-07-17 00:16:42	"Ожидание ответа автора"	"token_NA"	"token_111435"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
592915	2088-07-17 01:59:15	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
592915	2088-07-17 01:59:15	"Инцидент"	"token_57584"	"token_NA"	"Жалобщик"	"'Нету , спасибо большое"	"Личное сообщение"	"'ВКонтакте"	76	"Прочее"			"0-пост"
592915	2088-07-17 03:57:05	"Закрытые"	"token_NA"	"token_111430"		"'Оцените, пожалуйста, качество консулxxxxxxxxxxx2.ru/opros/agency-sm-quality ."							"1-ответ"
592915	2088-07-17 03:57:06	"Закрытые"	"token_NA"	"token_111430"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
595860	2088-07-17 20:06:01	"Новый"	"token_28872"	"token_111445"	"Обычный"	"'Удивляюсь как до меня ещё важные смс доходят и уходят об оплате, поступлении. Черти. Вопли видоплясовых."	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
595860	2088-07-17 20:06:17	"Инцидент"	"token_NA"	"token_111445"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
595860	2088-07-17 20:33:28	"Ожидание ответа автора"	"token_NA"	"token_111431"		"'Женя, здравствуйте! Скажите, какие у вас возникают сложности в данный момент?"							"1-ответ"
595860	2088-07-17 20:33:28	"Ожидание ответа автора"	"token_NA"	"token_111431"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
595860	2088-07-17 20:40:19	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
595860	2088-07-17 20:40:20	"Инцидент"	"token_28872"	"token_NA"	"Обычный"	"'Добрый вечер! Вконтакте, все с ним связано. Аж из Омска кто то заходил на мою страницу по айпи адресу видно было."	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
595860	2088-07-17 20:42:35	"Инцидент"	"token_28872"	"token_NA"	"Обычный"	"'Шесть всего сторонних приложений из них 2 антивирусных приложения. И не могут разобраться."	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
595860	2088-07-17 21:05:33	"Ожидание ответа автора"	"token_NA"	"token_111430"		"'Женя, вам тогда нужно обратиться в техническую поддержку социальной сети \"ВКонтакте\", так как я не консулxxxxxxxxxxx2 у вас есть вопросы?"							"1-ответ"
595860	2088-07-17 21:05:33	"Ожидание ответа автора"	"token_NA"	"token_111430"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
595860	2088-07-17 21:12:25	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
595860	2088-07-17 21:12:25	"Инцидент"	"token_28872"	"token_NA"	"Обычный"	"'Что б они здохли."	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
595860	2088-07-17 21:14:16	"Инцидент"	"token_28872"	"token_NA"	"Обычный"	"'Спасибо. К вам вопросов нет. Хотя вы тоже очень косвенные отношения имеите. Просто вам не охото. Да я вас понимаю. Я не бизнесмен, не предприниматель. С меня взять нечего."	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
595860	2088-07-17 21:15:34	"Инцидент"	"token_28872"	"token_NA"	"Обычный"	"'Только нервы. Так же как и с вас. Жить и получать удовольствие. От новостей в городе и по городу. И быть умнее."	"Личное сообщение"	"'ВКонтакте"	1	"Прочее"			"0-пост"
595860	2088-07-17 21:36:48	"Закрытые"	"token_NA"	"token_111431"		"'Женя, если возникнут вопросы - обращайтесь! Всего доброго <U+0001F609> Оцените, пожалуйста, качество консулxxxxxxxxxxx2.ru/opros/agency-sm-quality ."							"1-ответ"
595860	2088-07-17 21:36:48	"Закрытые"	"token_NA"	"token_111431"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
600525	2088-07-19 03:32:04	"Новый"	"token_80736"	"token_111445"	"Обычный"	"'Доброй ночи. Сегодня произошёл переход моего номера от мтс к вам, не могу зайти в приложении, смс мне не доступны, почему?"	"Личное сообщение"	"'ВКонтакте"	412	"Прочее"			"0-пост"
600525	2088-07-19 03:32:14	"Новый"	"token_80736"	"token_111445"	"Обычный"	"'Номер +xxx xxx xx xx"	"Личное сообщение"	"'ВКонтакте"	412	"Прочее"			"0-пост"
600525	2088-07-19 03:32:49	"Новый"	"token_80736"	"token_111445"	"Обычный"	"'Сообщение без текста"	"Личное сообщение"	"'ВКонтакте"	412	"Прочее"			"0-пост"
600525	2088-07-19 03:33:20	"Новый"	"token_80736"	"token_111445"	"Обычный"	"'Сообщение без текста"	"Личное сообщение"	"'ВКонтакте"	412	"Прочее"			"0-пост"
600525	2088-07-19 03:33:25	"Инцидент"	"token_NA"	"token_111445"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
