"appeal_id"	"datetime"	"client_id"	"user_id"	"msg_type"	"channel_id"	"channel_name"	"channel_type"	"answer_time"	"text"
243015	"2088-07-02 11:00:19+03"	476809		0	73	"Webdealer"	"Веб-чат"		"привет, отключим подписки на номере xxx xxx xx xx"
243015	"2088-07-02 11:00:20+03"			12	73	"Webdealer"	"Веб-чат"		"К сожалению, сейчас мы не сможем помочь тебе в чате, звони на 614."
243015	"2088-07-02 11:04:46+03"			4	0	""	""		""
243015	"2088-07-02 11:04:48+03"		19589	0	73	"Webdealer"	"Веб-чат"	3	"Привет! 1 минуту, пожалуйста!"
243015	"2088-07-02 11:06:46+03"		19589	0	73	"Webdealer"	"Веб-чат"		"Все в порядке, все отключил! Также не забудь подсказать абоненту, что самостоятельно контролировать подписки можно с помощью команды *189#. =)"
243015	"2088-07-02 11:06:49+03"		19589	0	73	"Webdealer"	"Веб-чат"		"У тебя еще есть вопросы?"
243015	"2088-07-02 11:07:14+03"		19589	0	73	"Webdealer"	"Веб-чат"		"Напиши нам, когда у тебя появится возможность, будем ждать=)))"
243015	"2088-07-02 11:07:16+03"		19589	2	0	""	""		""
243542	"2088-07-02 13:02:56+03"			1	0	""	""		"Создано новое обращение #243542"
243542	"2088-07-02 13:02:57+03"	520249		0	115	"Москва B2C"	"Веб-чат"		"Добрый день! Скажите пожалуйста, как я могу получить свой экземпляр на оказание услуг связи, подписанный с Ваше стороны?"
243542	"2088-07-02 13:02:58+03"			12	115	"Москва B2C"	"Веб-чат"		"К сожалению, в данный момент все операторы заняты, Вам ответит первый освободившийся специалист."
243542	"2088-07-02 13:20:47+03"			4	0	""	""		""
243542	"2088-07-02 13:20:53+03"		19520	0	115	"Москва B2C"	"Веб-чат"	6	"Здравствуйте, меня зовут Иван!"
243542	"2088-07-02 13:21:18+03"		19520	0	115	"Москва B2C"	"Веб-чат"	6	"Мне очень жаль, но копии договора не предоставляются."
243542	"2088-07-02 13:22:00+03"		19520	0	115	"Москва B2C"	"Веб-чат"		"Вы можете получить справку, где будут указаны номера зарегистрированные на Вас. Будет она подписана."
243542	"2088-07-02 13:23:55+03"		19520	0	115	"Москва B2C"	"Веб-чат"		"Для этого Вам с паспортом требуется обратиться в офис компании. Все адреса офисов на нашем сайте https://spb.tele2.ru/offices ."
243542	"2088-07-02 13:27:01+03"		19520	9	0	""	""		"Упс…. По независящим от нас причинам сессия была прервана.( Если Ваш вопрос еще актуален,  дайте нам знать, отправив любой символ или слово в ответ на данное сообщение!  "
243542	"2088-07-02 13:37:18+03"	520249		0	115	"Москва B2C"	"Веб-чат"		"1"
243542	"2088-07-02 13:37:31+03"			4	0	""	""		""
243542	"2088-07-02 13:37:43+03"		19467	0	115	"Москва B2C"	"Веб-чат"	12	"Здравствуйте! )"
243542	"2088-07-02 13:37:44+03"		19467	0	115	"Москва B2C"	"Веб-чат"	12	"В данный момент я могу быть для Вас еще чем-то полезна?"
243542	"2088-07-02 13:42:02+03"		19467	9	0	""	""		"Упс…. По независящим от нас причинам сессия была прервана.( Если Ваш вопрос еще актуален,  дайте нам знать, отправив любой символ или слово в ответ на данное сообщение!  "
243542	"2088-07-02 23:43:01+03"			2	0	""	""		"Обращение закрыто в связи с неактивностью пользователя"
245375	"2088-07-03 09:00:12+03"			1	0	""	""		"Создано новое обращение #245375"
245375	"2088-07-03 09:00:13+03"	521347		0	115	"Москва B2C"	"Веб-чат"		"Добрый день! Возникли проблемы со связью по адресу М.О. г. Люберцы, улxxxxxxxxxxx20/23. Внутри квартиры очень плохой прием, 1-2 палочки. Проблема не только у меня, еще и у моей супруги, которая так же пользуется теле2. Проблема появилась в течении 2х недель, после того как я вернулся из отпуска, до этого все работало нормально."
245375	"2088-07-03 09:00:14+03"		19801	12	115	"Москва B2C"	"Веб-чат"		"Приветствуем Вас в службе поддержки клиентов! Очень скоро Вам ответит первый освободившийся специалист."
245375	"2088-07-03 09:00:14+03"			4	0	""	""		""
245375	"2088-07-03 09:00:46+03"		19801	0	115	"Москва B2C"	"Веб-чат"	33	"Здравствуйте, меня зовут Настя . С удовольствием постараюсь решить Ваш вопрос!"
245375	"2088-07-03 09:01:25+03"		19801	0	115	"Москва B2C"	"Веб-чат"		"+xxx xxx xx xx - речь об этом номере?"
245375	"2088-07-03 09:01:31+03"	521347		0	115	"Москва B2C"	"Веб-чат"		"да"
245375	"2088-07-03 09:03:11+03"		19801	0	115	"Москва B2C"	"Веб-чат"	100	"Мне потребуется время для уточнения информации. Пожалуйста, ожидайте."
245375	"2088-07-03 09:05:40+03"		19801	0	115	"Москва B2C"	"Веб-чат"		"Ваш вопрос касается корпоративного номера. Ожидайте, переведу Вас на специалиста соответствующего отдела."
245375	"2088-07-03 09:05:46+03"		19801	5	0	""	""		"."
245375	"2088-07-03 09:05:48+03"			4	0	""	""		""
245375	"2088-07-03 09:06:12+03"		19577	0	115	"Москва B2C"	"Веб-чат"		"Здравствуйте! 1 минуту, пожалуйста, ознакомлюсь с Вашим вопросом."
245375	"2088-07-03 09:07:04+03"		19577	0	115	"Москва B2C"	"Веб-чат"		"Артур, минуту, пожалуйста, сейчас проверю информацию."
245375	"2088-07-03 09:12:01+03"		19577	9	0	""	""		"Упс…. По независящим от нас причинам сессия была прервана.( Если Ваш вопрос еще актуален,  дайте нам знать, отправив любой символ или слово в ответ на данное сообщение!"
245375	"2088-07-03 09:12:13+03"	521347		0	115	"Москва B2C"	"Веб-чат"		"не понял"
245375	"2088-07-03 09:12:24+03"			4	0	""	""		""
245375	"2088-07-03 09:12:25+03"	521347		0	115	"Москва B2C"	"Веб-чат"		"на меня просто забили чтоли?"
245375	"2088-07-03 09:12:55+03"		19564	0	115	"Москва B2C"	"Веб-чат"	32	"Артур, здравствуйте!"
245375	"2088-07-03 09:13:54+03"		19564	0	115	"Москва B2C"	"Веб-чат"		"Мне понадобится несколько минут, чтобы ознакомиться с историей Вашего обращения."
245375	"2088-07-03 09:16:33+03"		19564	0	115	"Москва B2C"	"Веб-чат"		"Проблема проявляется только внутри помещений?"
245375	"2088-07-03 09:20:09+03"		19564	0	115	"Москва B2C"	"Веб-чат"		"Вы в чате?"
245375	"2088-07-03 09:21:22+03"			4	0	""	""		""
245375	"2088-07-03 09:21:54+03"		19577	0	115	"Москва B2C"	"Веб-чат"		"Здравствуйте!"
245375	"2088-07-03 09:23:55+03"		19577	0	115	"Москва B2C"	"Веб-чат"		"Артур, я проверила ранее информацию, массовой проблемы по указанному адресу  не зафиксировано. Сейчас составлю заявку, чтобы технические специалисты проверили в чем проблема, будет так удобно?"
245375	"2088-07-03 09:24:23+03"	521347		0	115	"Москва B2C"	"Веб-чат"		"да, вполне"
245375	"2088-07-03 09:25:17+03"		19577	0	115	"Москва B2C"	"Веб-чат"	53	"Контактный номер можно указать xxx xxx xx xx"
245375	"2088-07-03 09:26:31+03"		19577	0	115	"Москва B2C"	"Веб-чат"		"Артур, подскажите, пожалуйста, последний пример поиска сети."
245375	"2088-07-03 09:27:08+03"		19577	0	115	"Москва B2C"	"Веб-чат"		"Проблема только в помещении или на улице тоже?"
245375	"2088-07-03 09:27:20+03"	521347		0	115	"Москва B2C"	"Веб-чат"		"в помещении, на улице не обращал внимания"
245375	"2088-07-03 09:28:31+03"		19577	0	115	"Москва B2C"	"Веб-чат"	70	"Марка и модель телефона подскажите, пожалуйста."
245375	"2088-07-03 09:29:07+03"	521347		0	115	"Москва B2C"	"Веб-чат"		"Xiaomi Mi Max"
245375	"2088-07-03 09:32:18+03"		19577	0	115	"Москва B2C"	"Веб-чат"	190	"Артур, спасибо за ожидание. Заявку я составила, номер заявки TT8267644"
245375	"2088-07-03 09:33:08+03"		19577	0	115	"Москва B2C"	"Веб-чат"		"Срок рассмотрения заявки 3 рабочих дня, специалисты проверят в чем причина."
245375	"2088-07-03 09:34:46+03"		19577	0	115	"Москва B2C"	"Веб-чат"		"Чем-то еще смогу помочь? :)"
245375	"2088-07-03 09:38:37+03"		19577	0	115	"Москва B2C"	"Веб-чат"		"Если возникнут вопросы, обязательно обращайтесь! Будем рады помочь Вам."
245375	"2088-07-03 09:40:11+03"		19577	2	0	""	""		""
250658	"2088-07-06 16:46:31+03"			1	0	""	""		"Создано новое обращение #250658"
250658	"2088-07-06 16:46:32+03"	525655		0	115	"Москва B2C"	"Веб-чат"		"Мне сын отдал свой телефон нокиа люмия 660. Как изменить учетную запись. Сейчас она на сына и получается, что я в интернете, при звонках и т.п. действую от его имени, хотя телефон оформлен на меня."
250658	"2088-07-06 16:46:33+03"		19400	12	115	"Москва B2C"	"Веб-чат"		"Приветствуем Вас в службе поддержки клиентов! Очень скоро Вам ответит первый освободившийся специалист."
250658	"2088-07-06 16:46:33+03"			4	0	""	""		""
250658	"2088-07-06 16:46:41+03"		19400	0	115	"Москва B2C"	"Веб-чат"	9	"Здравствуйте!"
250658	"2088-07-06 16:46:43+03"		19400	0	115	"Москва B2C"	"Веб-чат"		"Пару минут, пожалуйста."
250658	"2088-07-06 16:49:47+03"		19400	0	115	"Москва B2C"	"Веб-чат"		"Ирина, могу предположить, что это учетная запись именно Microsoft."
250658	"2088-07-06 16:50:31+03"		19400	0	115	"Москва B2C"	"Веб-чат"		"Для покупок приложений, например. Вам необходимо уточнить именно у производителя телефона, как изменить учетную запись, выйти из нее, и как создать новую - Вашу, с Вашими данными)"
250658	"2088-07-06 16:50:45+03"	525655		0	115	"Москва B2C"	"Веб-чат"		"Да. А он - пользователь. надо заменить."
250658	"2088-07-06 16:51:26+03"		19400	0	115	"Москва B2C"	"Веб-чат"	41	"Техническая поддержка Microsoft:  +xxx xxx xx xx (исх.в Москву).; xxx xxx xx xx (гор.линия, беспл.) График работы службы поддержки: c 8:00 до 20:00 по будним дням с 10:00 до 19:00 в субботу."
250658	"2088-07-06 16:51:46+03"		19400	0	115	"Москва B2C"	"Веб-чат"		"К сожалению, у нас в системе отсутствует информация, как сменить пользователя в оборудовании(( С радостью бы Вам подсказала!"
250658	"2088-07-06 16:52:59+03"	525655		0	115	"Москва B2C"	"Веб-чат"		"Я не собираюсь покупать приложения. Я хочу быть пользователем вместо сына."
250658	"2088-07-06 16:53:16+03"		19400	0	115	"Москва B2C"	"Веб-чат"	16	"Я понимаю, я привела пример, для чего создается учетная запись)"
250658	"2088-07-06 16:53:26+03"		19400	0	115	"Москва B2C"	"Веб-чат"		"Она создается не от оператора сотовой связи, Ирина)"
250658	"2088-07-06 16:54:46+03"		19400	0	115	"Москва B2C"	"Веб-чат"		"На iPhone - это Apple ID, учетная запись iCloud. У Вас учетная запись Microsoft. Необходимо обратиться в их компанию, чтобы уточнить. как зарегистрировать нового пользователя и выйти из прежнего)"
250658	"2088-07-06 16:59:01+03"		19400	9	0	""	""		"Упс…. По независящим от нас причинам сессия была прервана.( Если Ваш вопрос еще актуален,  дайте нам знать, отправив любой символ или слово в ответ на данное сообщение!"
250658	"2088-07-07 02:59:01+03"			2	0	""	""		"Обращение закрыто в связи с неактивностью пользователя"
264785	"2088-07-14 18:48:27+03"			1	0	""	""		"Создано новое обращение #264785"
264785	"2088-07-14 18:48:28+03"	485158		0	2	"Viber"	"Viber"		"Добрый день! Очередная жалоба по качеству интернета в деревне Сибирь, Улица Чистая, 10. По карте должно быть покрытие 3G, раньше так и было, был нормальный сигнал в доме и был интернет. Сейчас же сигнал ужасно нестабилен, даже при 3G иногда не грузится, чаще перепрыгивает на Edge."
264785	"2088-07-14 18:48:30+03"	485158		0	2	"Viber"	"Viber"		"Ситуация такая что с Интернетом на телефоне, что на модеме"
264785	"2088-07-14 18:48:31+03"	485158		0	2	"Viber"	"Viber"		"Исправьте ситуацию! И не нужно мне в очередной раз говорить, что никаких ограничений нет."
264785	"2088-07-14 18:48:34+03"	485158		0	2	"Viber"	"Viber"		"Связь отвратительная!"
264785	"2088-07-14 18:48:35+03"		19404	0	2	"Viber"	"Viber"	7	"Добрый день"
264785	"2088-07-14 18:48:36+03"	485158		0	2	"Viber"	"Viber"		"За что собственно я плачу деньги. Мне модем был нужен исключительно для пользования интернетом по указанному адресу."
264785	"2088-07-14 18:48:43+03"		19404	0	2	"Viber"	"Viber"	7	"Пожалуйста, ожидайте"
264785	"2088-07-14 18:50:49+03"		19404	0	2	"Viber"	"Viber"		"Сообщите номер, с которым проблема"
264785	"2088-07-14 18:51:14+03"	485158		0	2	"Viber"	"Viber"		"xxx xxx xx xx"
264785	"2088-07-14 18:51:29+03"		19404	0	2	"Viber"	"Viber"	15	"Дата и время последнего проявления проблемы"
264785	"2088-07-14 18:51:58+03"	485158		0	2	"Viber"	"Viber"		"И ещё xxx xxx xx xx"
264785	"2088-07-14 18:52:05+03"		19404	0	2	"Viber"	"Viber"	7	"Дата и время последнего проявления проблемы"
264785	"2088-07-14 18:52:08+03"	485158		0	2	"Viber"	"Viber"		"Что значит последнего?"
264785	"2088-07-14 18:52:11+03"	485158		0	2	"Viber"	"Viber"		"Она уже как недели три"
264785	"2088-07-14 18:52:16+03"	485158		0	2	"Viber"	"Viber"		"Связь не улучшается"
264785	"2088-07-14 18:52:26+03"		19404	0	2	"Viber"	"Viber"	18	"Когда последний раз наблюдалась проблема? Дата и время"
264785	"2088-07-14 18:52:33+03"	485158		0	2	"Viber"	"Viber"		"Сейчас она постоянно пропадает и перескакивает на edge"
264785	"2088-07-14 18:52:37+03"	485158		0	2	"Viber"	"Viber"		"Сию минуту"
264785	"2088-07-14 18:52:45+03"		19404	0	2	"Viber"	"Viber"	12	"Хорошо, минуту ожидайте"
264785	"2088-07-14 18:52:50+03"	485158		0	2	"Viber"	"Viber"		"Слабый сигнал, перескакивает на edge"
264785	"2088-07-14 18:52:54+03"	485158		0	2	"Viber"	"Viber"		"До вас сообщения не уходили даже"
264785	"2088-07-14 18:53:25+03"		19404	0	2	"Viber"	"Viber"	35	"Пару минут"
264785	"2088-07-14 18:55:30+03"		19404	0	2	"Viber"	"Viber"		"Не могу найти вашего населенного пункта("
264785	"2088-07-14 18:55:55+03"	485158		0	2	"Viber"	"Viber"		"Пермский район"
264785	"2088-07-14 18:55:59+03"	485158		0	2	"Viber"	"Viber"		"Деревня Сибирт"
264785	"2088-07-14 18:56:02+03"	485158		0	2	"Viber"	"Viber"		"Сибирь"
264785	"2088-07-14 18:56:05+03"	485158		0	2	"Viber"	"Viber"		"Пермский край"
264785	"2088-07-14 18:56:27+03"	485158		0	2	"Viber"	"Viber"		"Хохловское сельское поселение"
264785	"2088-07-14 18:56:31+03"		19404	0	2	"Viber"	"Viber"	35	"Так как: Сибирь или Сибирт?"
264785	"2088-07-14 18:56:55+03"	485158		0	2	"Viber"	"Viber"		"Сибирь, я же выше писала"
264785	"2088-07-14 18:57:24+03"		19404	0	2	"Viber"	"Viber"	28	"Нет такого населенного пункта( В Яндекс-картах"
264785	"2088-07-14 18:57:42+03"	485158		0	2	"Viber"	"Viber"		"В Гугл поищите"
264785	"2088-07-14 18:57:50+03"		19404	0	2	"Viber"	"Viber"	8	"Пару минут"
264785	"2088-07-14 18:57:57+03"	485158		0	2	"Viber"	"Viber"		"На карте сайта Теле2 есть хохловское сельское поселение"
264785	"2088-07-14 18:58:15+03"	485158		0	2	"Viber"	"Viber"		"Там везде должно быть покрытие 3G"
264785	"2088-07-14 18:58:19+03"		19404	0	2	"Viber"	"Viber"	21	"Да, его нашла"
264785	"2088-07-14 18:59:30+03"		19404	0	2	"Viber"	"Viber"		"Там слабое покрытие сети 3G, к сожалению("
264785	"2088-07-14 19:00:10+03"	485158		0	2	"Viber"	"Viber"		"Когда я узнавала в Теле2 прежде чем покупать модем, меня уверили что там нормальное покрытие 3G и в том году так и было"
264785	"2088-07-14 19:00:16+03"	485158		0	2	"Viber"	"Viber"		"В этом году отвратительное"
264785	"2088-07-14 19:00:25+03"	485158		0	2	"Viber"	"Viber"		"И по карте там был нормальный сигнал"
264785	"2088-07-14 19:00:31+03"		19404	0	2	"Viber"	"Viber"	20	"Я отправлю информацию в отдел развития сети, пару минут"
264785	"2088-07-14 19:00:38+03"	485158		0	2	"Viber"	"Viber"		"Я фильмы смотрела онлайн"
264785	"2088-07-14 19:00:44+03"	485158		0	2	"Viber"	"Viber"		"Что вы мне говорите про слабый играл"
264785	"2088-07-14 19:00:48+03"	485158		0	2	"Viber"	"Viber"		"Сигнал"
264785	"2088-07-14 19:00:56+03"		19404	0	2	"Viber"	"Viber"	18	"Пару минут"
264785	"2088-07-14 19:01:02+03"	485158		0	2	"Viber"	"Viber"		"Он резко ослабел??? По сравнению с прошлым годом???"
264785	"2088-07-14 19:01:14+03"		19404	0	2	"Viber"	"Viber"	11	"Пару минут"
264785	"2088-07-14 19:03:35+03"		19404	0	2	"Viber"	"Viber"		"Отправила ваш запрос в отдел по развития сети. К сожалению, точных сроков решения проблемы у меня нет, следите за новостями на нашем сайте tele2.ru Также в качестве извинений за неудобства начислила вам компенсацию: =)"
264785	"2088-07-14 19:04:36+03"	485158		0	2	"Viber"	"Viber"		"Спасибо. Но мне нужна некомпенсаиыя, а нормальный интернет"
264785	"2088-07-14 19:04:38+03"	485158		0	2	"Viber"	"Viber"		"Что я могу узнать в новостях?????"
264785	"2088-07-14 19:05:55+03"		19404	0	2	"Viber"	"Viber"	79	"Возможно, в ближайшее время будет улучшение зоны покрытия, мы всегда об этом сообщаем. Еще раз приношу извинения за неудобства¦"
264785	"2088-07-14 19:06:31+03"	485158		0	2	"Viber"	"Viber"		"Вы меня не понимаете"
264785	"2088-07-14 19:06:42+03"	485158		0	2	"Viber"	"Viber"		"Покрытие БЫЛО хорошим"
264785	"2088-07-14 19:06:54+03"		19404	0	2	"Viber"	"Viber"	22	"Прекрасно вас понимаю, и мне очень жаль, что сложилась такая ситуация("
264785	"2088-07-14 19:06:56+03"	485158		0	2	"Viber"	"Viber"		"Оно СТАЛО отвратительным"
264785	"2088-07-14 19:07:08+03"		19404	0	2	"Viber"	"Viber"	12	"Так бывает, когда сеть перестраивают("
264785	"2088-07-14 19:07:17+03"	485158		0	2	"Viber"	"Viber"		"Ну так причём здесь расширение сети? Исправляйте неполадки"
264785	"2088-07-14 19:07:59+03"		19404	0	2	"Viber"	"Viber"	42	"Я для этого и передала ваш запрос в отдел планирования сети"
264785	"2088-07-14 19:08:38+03"	485158		0	2	"Viber"	"Viber"		"Пожалуйста, оформите от меня жалобу. И прошу предоставить мне официальный ответ по проблеме ухудшения качества услуги"
264785	"2088-07-14 19:08:54+03"	485158		0	2	"Viber"	"Viber"		"xxxxxx xxxxx xxxxx"
264785	"2088-07-14 19:08:59+03"	485158		0	2	"Viber"	"Viber"		"xxx xxx xx xx"
264785	"2088-07-14 19:09:24+03"	485158		0	2	"Viber"	"Viber"		"И второй номер указанный выше ( модем)"
264785	"2088-07-14 19:09:32+03"		19404	0	2	"Viber"	"Viber"	54	"Вы можете обратиться в любой офис Теле2 и написать претензию, в течение 30 дней вам сообщат официальный ответ"
264785	"2088-07-14 19:09:54+03"	485158		0	2	"Viber"	"Viber"		"xxx xxx xx xx"
264785	"2088-07-14 19:10:07+03"	485158		0	2	"Viber"	"Viber"		"Вы не можете оформить?"
264785	"2088-07-14 19:10:34+03"		19404	0	2	"Viber"	"Viber"	39	"Нет, к сожалению, я уже сделала все что от меня завсит в этой ситуации¦"
264785	"2088-07-14 19:13:35+03"		19404	0	2	"Viber"	"Viber"		"Чем-то другим могу помочь вам?"
264785	"2088-07-14 19:13:54+03"	485158		0	2	"Viber"	"Viber"		"Нет спасибо"
264785	"2088-07-14 19:14:06+03"		19404	0	2	"Viber"	"Viber"	11	"Всего доброго и хорошего дня¦¦¦"
264785	"2088-07-14 19:14:10+03"		19404	2	0	""	""		""
265068	"2088-07-14 23:13:05+03"			1	0	""	""		"Создано новое обращение #265068"
265068	"2088-07-14 23:13:07+03"	535122		0	109	"Тверь B2C"	"Веб-чат"		"Привет) Можно ли при минусе пользоваться интернетом?"
265068	"2088-07-14 23:13:08+03"			12	109	"Тверь B2C"	"Веб-чат"		"К сожалению, в данный момент все операторы заняты, Вам ответит первый освободившийся специалист."
265068	"2088-07-14 23:13:43+03"			4	0	""	""		""
265068	"2088-07-14 23:14:00+03"		19420	0	109	"Тверь B2C"	"Веб-чат"	17	"Здравствуйте!"
265068	"2088-07-14 23:14:03+03"		19420	0	109	"Тверь B2C"	"Веб-чат"		"На каком номере?)"
265068	"2088-07-14 23:14:48+03"	535122		0	109	"Тверь B2C"	"Веб-чат"		"xxx xxx xx xx"
265068	"2088-07-14 23:15:36+03"		19420	0	109	"Тверь B2C"	"Веб-чат"	47	"У Вас тариф Мой разговор. Если абон. плата оплачена, и у Вас отрицательный баланс, то все пакеты тарифа будут действовать)"
265068	"2088-07-14 23:16:28+03"	535122		0	109	"Тверь B2C"	"Веб-чат"		"т.е. в течении месяца при минусе я могу пользоваться интернетом?"
265068	"2088-07-14 23:18:15+03"		19420	0	109	"Тверь B2C"	"Веб-чат"	107	"Здравствуйте!"
265068	"2088-07-14 23:18:25+03"		19420	0	109	"Тверь B2C"	"Веб-чат"		"Извиняюсь) Уже здоровались) Да"
265068	"2088-07-14 23:19:18+03"	535122		0	109	"Тверь B2C"	"Веб-чат"		"лан. благодарю"
265068	"2088-07-14 23:19:34+03"		19420	0	109	"Тверь B2C"	"Веб-чат"	16	"Не за что) Доброй ночи"
265068	"2088-07-14 23:20:52+03"		19420	2	0	""	""		""
276378	"2088-07-19 22:27:47+03"			1	0	""	""		"Создано новое обращение #276378"
276378	"2088-07-19 22:27:48+03"	541243		0	79	"Волгоград B2C"	"Веб-чат"		"что твориться с интернетом!как вечер бесконечные разрывы,вышка в 200м,сколько можно!волгоградская обл,суровикинский район х верхнесолоновский"
276378	"2088-07-19 22:27:49+03"			12	79	"Волгоград B2C"	"Веб-чат"		"К сожалению, в данный момент все операторы заняты, Вам ответит первый освободившийся специалист."
276378	"2088-07-19 22:47:28+03"			4	0	""	""		""
276378	"2088-07-19 22:47:38+03"		19420	0	79	"Волгоград B2C"	"Веб-чат"	10	"Здравствуйте!"
276378	"2088-07-19 22:51:36+03"		19420	0	79	"Волгоград B2C"	"Веб-чат"		"Я вижу, вы закрыли чат. Напишите нам, когда вам будет удобно :)"
276378	"2088-07-19 22:51:38+03"		19420	2	0	""	""		""
277172	"2088-07-20 10:52:32+03"			1	0	""	""		"Создано новое обращение #277172"
277172	"2088-07-20 10:52:35+03"	541650		0	103	"Калуга B2C"	"Веб-чат"		"Здравствуйте!Подскажите за что сняли деньги со счета в июле,никакими услугами я не пользовалась."
277172	"2088-07-20 10:52:37+03"			12	103	"Калуга B2C"	"Веб-чат"		"К сожалению, в данный момент все операторы заняты, Вам ответит первый освободившийся специалист."
277172	"2088-07-20 10:55:56+03"			4	0	""	""		""
277172	"2088-07-20 10:55:59+03"		19393	0	103	"Калуга B2C"	"Веб-чат"	4	"Здравствуйте, меня зовут Татьяна. С удовольствием постараюсь решить Ваш вопрос!"
277172	"2088-07-20 10:56:18+03"		19393	0	103	"Калуга B2C"	"Веб-чат"		"Чтобы у меня была возможность решить Ваш вопрос, сообщите мне, пожалуйста, код, который сейчас поступит на Ваш номер в SMS."
277172	"2088-07-20 10:59:26+03"		19393	0	103	"Калуга B2C"	"Веб-чат"		"В данный момент мне нужно ненадолго отлучиться. Для дальнейшей консультации я переведу Вас на другого специалиста. Пожалуйста, ожидайте ответа."
277172	"2088-07-20 10:59:31+03"			4	0	""	""		""
277172	"2088-07-20 11:00:03+03"			4	0	""	""		""
277172	"2088-07-20 11:00:25+03"		19503	0	103	"Калуга B2C"	"Веб-чат"		"Минуту."
277172	"2088-07-20 11:02:00+03"		19503	0	103	"Калуга B2C"	"Веб-чат"		"Благодарю Вас за ожидание."
277172	"2088-07-20 11:02:02+03"		19503	0	103	"Калуга B2C"	"Веб-чат"		"Код я вам отправила."
277172	"2088-07-20 11:05:35+03"	541650		0	103	"Калуга B2C"	"Веб-чат"		"4545"
277172	"2088-07-20 11:05:59+03"	541650		0	103	"Калуга B2C"	"Веб-чат"		"я проверила,написано контент,но я ничем не пользовалась"
277172	"2088-07-20 11:06:16+03"		19503	0	103	"Калуга B2C"	"Веб-чат"	40	"Все верно, спасибо."
277172	"2088-07-20 11:06:31+03"	541650		0	103	"Калуга B2C"	"Веб-чат"		"подписок платных у меня нет подключенных"
277172	"2088-07-20 11:06:55+03"	541650		0	103	"Калуга B2C"	"Веб-чат"		",разьясните что за контент и покажите в деталях"
277172	"2088-07-20 11:07:06+03"		19503	0	103	"Калуга B2C"	"Веб-чат"	34	"Средства действительно были списаны за контент.<br>На номере была подключена подписка Реалтоны - 8 руб. /сут. На текущий момент подписка выключена. <br><br><br>Благодаря бесплатной команде *189# вызов, Вы всегда сможете получить информацию по существующим подпискам, их стоимости и способах отключения.<br>"
277172	"2088-07-20 11:07:45+03"		19503	0	103	"Калуга B2C"	"Веб-чат"		"Подключение подписок осуществляется с телефона ответом на PUSH-запрос, в рамках интерактивного сервиса &quot;Tele2-тема&quot;. Tele2-тема – это специальное приложение в обновленном Tele2-меню на SIM карте, которое позволяет абонентам Tele2 бесплатно получать на экраны своих мобильных телефонов сообщения с самой свежей информацией – новости бизнеса, спорта и культуры, курсы валют и прогноз погоды и др. Понимаю Вас, ситуация очень неприятная. Во время активации подписки Вы были уведомлены о стоимости услуг, а также о способе самостоятельного отключения."
277172	"2088-07-20 11:07:50+03"	541650		0	103	"Калуга B2C"	"Веб-чат"		"когда она была подключена и отключена"
277172	"2088-07-20 11:10:16+03"		19503	0	103	"Калуга B2C"	"Веб-чат"	146	"Когда была подключена и отключена подписка подсказать вам не смогу. <br>Вы можете проверить в детализации с какого момента началось списание средств."
277172	"2088-07-20 11:10:35+03"		19503	0	103	"Калуга B2C"	"Веб-чат"		"Контролировать расходы своего номера и управлять услугами Вы можете самостоятельно с помощью сервиса «Личный кабинет» на сайте tele2.ru/lk<br><br><br> Детализация стоит 0 руб. за 1 календарный месяц. Доступен заказ за последние 6 месяцев, включая текущий. Сама детализация поступает на электронный почтовый адрес, который Вы указываете. Информация отображается в детализации с задержкой на 4 часа."
277172	"2088-07-20 11:15:02+03"		19503	9	0	""	""		"Упс…. По независящим от нас причинам сессия была прервана.( Если Ваш вопрос еще актуален,  дайте нам знать, отправив любой символ или слово в ответ на данное сообщение!"
277172	"2088-07-20 11:23:41+03"	541650		0	103	"Калуга B2C"	"Веб-чат"		"обьясните что за местная телефония за 83 р"
277172	"2088-07-20 11:24:04+03"			4	0	""	""		""
277172	"2088-07-20 11:24:30+03"		19757	0	103	"Калуга B2C"	"Веб-чат"	27	"Приветствую Вас, меня зовут Наталья! Я с удовольствием помогу разобраться в Вашем вопросе."
277172	"2088-07-20 11:24:46+03"		19757	0	103	"Калуга B2C"	"Веб-чат"		"Мне потребуется время для уточнения информации. Пожалуйста, ожидайте."
277172	"2088-07-20 11:26:14+03"	541650		0	103	"Калуга B2C"	"Веб-чат"		"жду"
277172	"2088-07-20 11:26:43+03"		19757	0	103	"Калуга B2C"	"Веб-чат"	28	"Чтобы у меня была возможность решить Ваш вопрос, сообщите мне, пожалуйста, код, который сейчас поступит на Ваш номер в SMS."
277172	"2088-07-20 11:26:53+03"	541650		0	103	"Калуга B2C"	"Веб-чат"		"6520"
277172	"2088-07-20 11:26:56+03"		19757	0	103	"Калуга B2C"	"Веб-чат"	2	"И подскажите, когда вы увидели это списание?"
277172	"2088-07-20 11:27:18+03"	541650		0	103	"Калуга B2C"	"Веб-чат"		"в детализации за июнь"
277172	"2088-07-20 11:28:26+03"		19757	0	103	"Калуга B2C"	"Веб-чат"	68	"В июне у вас не было таких списаний, только один междугородний вызов на 2 рубля."
277172	"2088-07-20 11:29:21+03"	541650		0	103	"Калуга B2C"	"Веб-чат"		"ну так 83 рубля сняли со счета"
